"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001217","DNA-binding transcription repressor activity","8/160","278/18639",0.0287769784172662,3.3523381294964,3.67700646237221,0.00280961033091015,0.528016490146628,0.528016490146628,"HES2/ZNF140/ZBTB25/SMAD3/NACC1/ZNF91/IRF3/VAX2",8
"GO:0001216","DNA-binding transcription activator activity","11/160","491/18639",0.0224032586558045,2.60983961303462,3.36379393236968,0.00348239272265501,0.528016490146628,0.528016490146628,"PBX1/SMAD3/ATMIN/STAT5B/STAT3/BRCA1/ZNF91/ZNF574/ZNF227/MEIS3/IRF3",11
"GO:0035259","nuclear glucocorticoid receptor binding","2/160","12/18639",0.166666666666667,19.415625,5.93780650024684,0.00456771096605673,0.528016490146628,0.528016490146628,"SMAD3/STAT5B",2
"GO:0070411","I-SMAD binding","2/160","16/18639",0.125,14.56171875,5.04975508862888,0.00812019585129744,0.528016490146628,0.528016490146628,"SMAD3/AXIN2",2
"GO:0001227","DNA-binding transcription repressor activity, RNA polymerase II-specific","7/160","268/18639",0.0261194029850746,3.04274720149254,3.13426732335821,0.00851663268906858,0.528016490146628,0.528016490146628,"HES2/ZNF140/ZBTB25/NACC1/ZNF91/IRF3/VAX2",7
"GO:0001228","DNA-binding transcription activator activity, RNA polymerase II-specific","10/160","484/18639",0.0206611570247934,2.40689566115702,2.91814492594282,0.00908893226353687,0.528016490146628,0.528016490146628,"PBX1/SMAD3/ATMIN/STAT5B/STAT3/ZNF91/ZNF574/ZNF227/MEIS3/IRF3",10
"GO:0009975","cyclase activity","2/160","21/18639",0.0952380952380952,11.0946428571429,4.3067980240887,0.0138175388078674,0.528016490146628,0.528016490146628,"GUCY2C/ADCY3",2
"GO:0016780","phosphotransferase activity, for other substituted phosphate groups","2/160","22/18639",0.0909090909090909,10.5903409090909,4.18804123166039,0.0151144964961968,0.528016490146628,0.528016490146628,"PGS1/FKRP",2
"GO:0016849","phosphorus-oxygen lyase activity","2/160","23/18639",0.0869565217391304,10.1298913043478,4.07668121570741,0.0164616828192839,0.528016490146628,0.528016490146628,"GUCY2C/ADCY3",2
"GO:0140103","catalytic activity, acting on a glycoprotein","2/160","23/18639",0.0869565217391304,10.1298913043478,4.07668121570741,0.0164616828192839,0.528016490146628,0.528016490146628,"FUT8/B3GNT3",2
