"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0000280","nuclear division","54/944","466/28832",0.11587982832618,3.53924492616571,10.1673006911246,9.22470989275823e-16,3.16947880950943e-12,2.91845736688644e-12,"Birc5/Bub1/Aspm/Ccnb2/Chek1/Lrp5/Nek2/Uhrf1/Plk1/Psmc3ip/Rad51/Rad51ap1/Rad54l/Rps6ka2/Aurkb/Ttk/Ncapg/Pde3a/Psrc1/Suv39h2/Ska1/Cul7/Khdc3/Mastl/Fbxo5/Spc24/Cdca5/Zwilch/Kif18b/Syce2/Sgo1/Kif2c/Xrcc3/Map10/Ncapg2/Knl1/Cenpi/Tex15/Brdt/Kntc1/Gen1/Ska3/Cenpe/Phf13/Arhgef10/Ankle1/Brip1/Ccnb1ip1/Ccnb1/Usp44/Npm2/Kif14/Ccnb1-ps/Rad54b",54
"GO:0098813","nuclear chromosome segregation","44/944","325/28832",0.135384615384615,4.13496740547588,10.4569761558584,1.63230260855155e-15,3.16947880950943e-12,2.91845736688644e-12,"Birc5/Bub1/Aspm/Ccnb2/Nek2/Uhrf1/Plk1/Psmc3ip/Aurkb/Ttk/Cdc6/Ncapg/Psrc1/Ska1/Dsn1/Khdc3/Fbxo5/Spc24/Cdca5/Zwilch/Kif18b/Syce2/Sgo1/Kif2c/Xrcc3/Map10/Ncapg2/Knl1/Bcl7a/Cenpi/Tex15/Cenpf/Kntc1/Gen1/Ska3/Cenpe/Phf13/Arhgef10/Brip1/Ccnb1ip1/Ccnb1/Usp44/Kif14/Ccnb1-ps",44
"GO:0007059","chromosome segregation","51/944","434/28832",0.117511520737327,3.58908068421464,9.99893481938949,3.34282998881388e-15,3.16947880950943e-12,2.91845736688644e-12,"Birc5/Brca1/Bub1/Aspm/Ccnb2/Nek2/Uhrf1/Plk1/Psmc3ip/Aurkb/Ttk/Cdc6/Ncapg/Psrc1/Cenpp/Sac3d1/Ska1/Cenpm/Dsn1/Khdc3/Fbxo5/Spc24/Itgb3bp/Cdca5/Zwilch/Nup43/Kif18b/Syce2/Sgo1/Kif2c/Xrcc3/Map10/Ncapg2/Knl1/Bcl7a/Cenpi/Tex15/Cenpf/Kntc1/Gen1/Dlgap5/Ska3/Cenpe/Phf13/Arhgef10/Brip1/Ccnb1ip1/Ccnb1/Usp44/Kif14/Ccnb1-ps",51
"GO:0033046","negative regulation of sister chromatid segregation","19/944","55/28832",0.345454545454545,10.551001540832,13.0441164357726,4.72552751151566e-15,3.16947880950943e-12,2.91845736688644e-12,"Birc5/Bub1/Plk1/Aurkb/Ttk/Ska1/Khdc3/Fbxo5/Spc24/Zwilch/Xrcc3/Knl1/Kntc1/Gen1/Ska3/Cenpe/Ccnb1/Usp44/Ccnb1-ps",19
"GO:0033048","negative regulation of mitotic sister chromatid segregation","19/944","55/28832",0.345454545454545,10.551001540832,13.0441164357726,4.72552751151566e-15,3.16947880950943e-12,2.91845736688644e-12,"Birc5/Bub1/Plk1/Aurkb/Ttk/Ska1/Khdc3/Fbxo5/Spc24/Zwilch/Xrcc3/Knl1/Kntc1/Gen1/Ska3/Cenpe/Ccnb1/Usp44/Ccnb1-ps",19
"GO:0045841","negative regulation of mitotic metaphase/anaphase transition","19/944","55/28832",0.345454545454545,10.551001540832,13.0441164357726,4.72552751151566e-15,3.16947880950943e-12,2.91845736688644e-12,"Birc5/Bub1/Plk1/Aurkb/Ttk/Ska1/Khdc3/Fbxo5/Spc24/Zwilch/Xrcc3/Knl1/Kntc1/Gen1/Ska3/Cenpe/Ccnb1/Usp44/Ccnb1-ps",19
"GO:2000816","negative regulation of mitotic sister chromatid separation","19/944","55/28832",0.345454545454545,10.551001540832,13.0441164357726,4.72552751151566e-15,3.16947880950943e-12,2.91845736688644e-12,"Birc5/Bub1/Plk1/Aurkb/Ttk/Ska1/Khdc3/Fbxo5/Spc24/Zwilch/Xrcc3/Knl1/Kntc1/Gen1/Ska3/Cenpe/Ccnb1/Usp44/Ccnb1-ps",19
"GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","19/944","57/28832",0.333333333333333,10.180790960452,12.7648885093498,1.0084975208113e-14,5.26099540023228e-12,4.84432668768656e-12,"Birc5/Bub1/Plk1/Aurkb/Ttk/Ska1/Khdc3/Fbxo5/Spc24/Zwilch/Xrcc3/Knl1/Kntc1/Gen1/Ska3/Cenpe/Ccnb1/Usp44/Ccnb1-ps",19
"GO:1905819","negative regulation of chromosome separation","19/944","57/28832",0.333333333333333,10.180790960452,12.7648885093498,1.0084975208113e-14,5.26099540023228e-12,4.84432668768656e-12,"Birc5/Bub1/Plk1/Aurkb/Ttk/Ska1/Khdc3/Fbxo5/Spc24/Zwilch/Xrcc3/Knl1/Kntc1/Gen1/Ska3/Cenpe/Ccnb1/Usp44/Ccnb1-ps",19
"GO:0045839","negative regulation of mitotic nuclear division","20/944","65/28832",0.307692307692308,9.39765319426336,12.4702308190722,1.15752854019626e-14,5.43459649622144e-12,5.00417864693268e-12,"Birc5/Bub1/Chek1/Plk1/Aurkb/Ttk/Ska1/Khdc3/Fbxo5/Spc24/Zwilch/Xrcc3/Knl1/Kntc1/Gen1/Ska3/Cenpe/Ccnb1/Usp44/Ccnb1-ps",20
"GO:0051985","negative regulation of chromosome segregation","19/944","59/28832",0.322033898305085,9.83567940247055,12.4991519474364,2.07960194073911e-14,8.09831474505183e-12,7.45693148543868e-12,"Birc5/Bub1/Plk1/Aurkb/Ttk/Ska1/Khdc3/Fbxo5/Spc24/Zwilch/Xrcc3/Knl1/Kntc1/Gen1/Ska3/Cenpe/Ccnb1/Usp44/Ccnb1-ps",19
