"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0070672","response to interleukin-15","3/166","11/18805",0.272727272727273,30.8953997809419,9.35963597236491,0.000105812419687654,0.0973926437892421,0.0920444063378422,"IL15RA/STAT5B/STAT3",3
"GO:0033688","regulation of osteoblast proliferation","4/166","31/18805",0.129032258064516,14.6171783909833,7.16073213576458,0.000152985475461937,0.0973926437892421,0.0920444063378422,"SMAD3/SOX8/AXIN2/ATRAID",4
"GO:0001657","ureteric bud development","6/166","100/18805",0.06,6.79698795180723,5.48518655222345,0.000259807153009095,0.0973926437892421,0.0920444063378422,"PBX1/ILK/SMAD3/SOX8/LHX1/EPCAM",6
"GO:0072163","mesonephric epithelium development","6/166","101/18805",0.0594059405940594,6.72969104139329,5.44869509144636,0.000274223395746599,0.0973926437892421,0.0920444063378422,"PBX1/ILK/SMAD3/SOX8/LHX1/EPCAM",6
"GO:0072164","mesonephric tubule development","6/166","101/18805",0.0594059405940594,6.72969104139329,5.44869509144636,0.000274223395746599,0.0973926437892421,0.0920444063378422,"PBX1/ILK/SMAD3/SOX8/LHX1/EPCAM",6
"GO:0033687","osteoblast proliferation","4/166","36/18805",0.111111111111111,12.5870147255689,6.56704667813555,0.000276735202379008,0.0973926437892421,0.0920444063378422,"SMAD3/SOX8/AXIN2/ATRAID",4
"GO:0033689","negative regulation of osteoblast proliferation","3/166","15/18805",0.2,22.6566265060241,7.91846328263957,0.000284298793379773,0.0973926437892421,0.0920444063378422,"SMAD3/AXIN2/ATRAID",3
"GO:0001823","mesonephros development","6/166","105/18805",0.0571428571428571,6.47332185886403,5.30753290059834,0.000338288333198607,0.101401927876282,0.0958335238653422,"PBX1/ILK/SMAD3/SOX8/LHX1/EPCAM",6
"GO:0035264","multicellular organism growth","7/166","160/18805",0.04375,4.95613704819277,4.74261626689885,0.00055424646091271,0.147675890363187,0.139566389514043,"ZMPSTE24/ADRB1/TTC8/KAT2A/STAT5B/STAT3/SOS1",7
"GO:0006163","purine nucleotide metabolic process","12/166","448/18805",0.0267857142857143,3.03436962134251,4.11278376184119,0.00064399688346744,0.154430452655492,0.14595003053741,"AK4/GUCY2C/IDH2/NDUFAB1/VPS9D1/STAT3/NDUFS7/PDE4C/FKRP/ADCY3/MDH1/DGUOK",12
"GO:0023019","signal transduction involved in regulation of gene expression","3/166","23/18805",0.130434782608696,14.7760607647983,6.2385823293465,0.00105065217446589,0.209955326197435,0.198425801019743,"SMAD3/IRF3/EPCAM",3
"GO:0046599","regulation of centriole replication","3/166","23/18805",0.130434782608696,14.7760607647983,6.2385823293465,0.00105065217446589,0.209955326197435,0.198425801019743,"KAT2A/BRCA1/NUP62",3
"GO:0001779","natural killer cell differentiation","3/166","24/18805",0.125,14.1603915662651,6.08811625444384,0.00119300070374936,0.217510627040823,0.205566208690967,"PBX1/IL15RA/STAT5B",3
"GO:0046605","regulation of centrosome cycle","4/166","56/18805",0.0714285714285714,8.09165232358003,5.01556953462898,0.00150479962558804,0.217510627040823,0.205566208690967,"CDK11A/KAT2A/BRCA1/NUP62",4
