"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009975","cyclase activity","2/87","21/18639",0.0952380952380952,20.4039408866995,6.09252036401908,0.00426938316534918,0.384801936982004,0.377465807500679,"GUCY2C/ADCY3",2
"GO:0016849","phosphorus-oxygen lyase activity","2/87","23/18639",0.0869565217391304,18.6296851574213,5.79334245925743,0.00511256817208171,0.384801936982004,0.377465807500679,"GUCY2C/ADCY3",2
"GO:0046625","sphingolipid binding","2/87","28/18639",0.0714285714285714,15.3029556650246,5.1866132569108,0.00752402660106678,0.384801936982004,0.377465807500679,"SELL/GLTPD2",2
"GO:0001216","DNA-binding transcription activator activity","7/87","491/18639",0.0142566191446029,3.05435774984198,3.15912163435366,0.00805289280676322,0.384801936982004,0.377465807500679,"ATMIN/STAT3/BRCA1/ZNF91/ZNF574/MEIS3/IRF3",7
"GO:0043236","laminin binding","2/87","29/18639",0.0689655172413793,14.7752675386445,5.08381533607191,0.0080570104269161,0.384801936982004,0.377465807500679,"BCAM/FKRP",2
"GO:0001227","DNA-binding transcription repressor activity, RNA polymerase II-specific","5/87","268/18639",0.0186567164179104,3.99704065877509,3.38421187759836,0.0083992653328725,0.384801936982004,0.377465807500679,"HES2/NACC1/ZNF91/IRF3/VAX2",5
"GO:0001217","DNA-binding transcription repressor activity","5/87","278/18639",0.0179856115107914,3.85326221781196,3.2823117728396,0.00974403608979586,0.384801936982004,0.377465807500679,"HES2/NACC1/ZNF91/IRF3/VAX2",5
"GO:0042910","xenobiotic transmembrane transporter activity","2/87","32/18639",0.0625,13.3900862068966,4.80369085870084,0.00975439753660091,0.384801936982004,0.377465807500679,"ABCC11/ATRAID",2
"GO:0019205","nucleobase-containing compound kinase activity","2/87","44/18639",0.0454545454545455,9.73824451410658,3.97389467317194,0.0179446599755072,0.384801936982004,0.377465807500679,"AK4/DGUOK",2
"GO:0001228","DNA-binding transcription activator activity, RNA polymerase II-specific","6/87","484/18639",0.012396694214876,2.65588486748361,2.52765969662415,0.0256858914686191,0.384801936982004,0.377465807500679,"ATMIN/STAT3/ZNF91/ZNF574/MEIS3/IRF3",6
"GO:0050840","extracellular matrix binding","2/87","67/18639",0.0298507462686567,6.39526505404015,3.02959629670305,0.0391542210887659,0.384801936982004,0.377465807500679,"BCAM/FKRP",2
"GO:0015453","oxidoreduction-driven active transmembrane transporter activity","2/87","68/18639",0.0294117647058824,6.30121703853955,2.99899891546388,0.0402208497374166,0.384801936982004,0.377465807500679,"NDUFS7/COX7A2L",2
"GO:0015399","primary active transmembrane transporter activity","3/87","166/18639",0.0180722891566265,3.87183215621105,2.54512018404009,0.0427169072520322,0.384801936982004,0.377465807500679,"ABCC11/NDUFS7/COX7A2L",3
"GO:0005518","collagen binding","2/87","72/18639",0.0277777777777778,5.95114942528736,2.88247351262477,0.0445957886209017,0.384801936982004,0.377465807500679,"HSPG2/C1QTNF1",2
