"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0046599","regulation of centriole replication","3/90","23/18805",0.130434782608696,27.2536231884058,8.73642409142438,0.000175162924879694,0.209879397995422,0.202414052144226,"KAT2A/BRCA1/NUP62",3
"GO:0045742","positive regulation of epidermal growth factor receptor signaling pathway","3/90","29/18805",0.103448275862069,21.6149425287356,7.7042621031486,0.000353975069232623,0.209879397995422,0.202414052144226,"SHKBP1/NUP62/SOS1",3
"GO:1901186","positive regulation of ERBB signaling pathway","3/90","31/18805",0.0967741935483871,20.2204301075269,7.42706119568504,0.000432443814551007,0.209879397995422,0.202414052144226,"SHKBP1/NUP62/SOS1",3
"GO:0007099","centriole replication","3/90","43/18805",0.0697674418604651,14.577519379845,6.18111115497597,0.001139070171256,0.244972824319092,0.236259216050946,"KAT2A/BRCA1/NUP62",3
"GO:0006163","purine nucleotide metabolic process","8/90","448/18805",0.0178571428571429,3.73115079365079,4.05728291866179,0.00137245808720396,0.244972824319092,0.236259216050946,"AK4/GUCY2C/IDH2/STAT3/NDUFS7/FKRP/ADCY3/DGUOK",8
"GO:0010826","negative regulation of centrosome duplication","2/90","12/18805",0.166666666666667,34.8240740740741,8.12774263313724,0.00144911530835776,0.244972824319092,0.236259216050946,"KAT2A/BRCA1",2
"GO:0046606","negative regulation of centrosome cycle","2/90","12/18805",0.166666666666667,34.8240740740741,8.12774263313724,0.00144911530835776,0.244972824319092,0.236259216050946,"KAT2A/BRCA1",2
"GO:0010824","regulation of centrosome duplication","3/90","47/18805",0.0638297872340425,13.3368794326241,5.87235691858222,0.0014761371198707,0.244972824319092,0.236259216050946,"KAT2A/BRCA1/NUP62",3
"GO:0098534","centriole assembly","3/90","48/18805",0.0625,13.0590277777778,5.80099759325757,0.00156912876356821,0.244972824319092,0.236259216050946,"KAT2A/BRCA1/NUP62",3
"GO:0072522","purine-containing compound biosynthetic process","6/90","264/18805",0.0227272727272727,4.74873737373737,4.25374902677812,0.00168250566153222,0.244972824319092,0.236259216050946,"AK4/GUCY2C/PDK2/NDUFS7/ADCY3/DGUOK",6
"GO:0046605","regulation of centrosome cycle","3/90","56/18805",0.0535714285714286,11.1934523809524,5.29758236451102,0.00244648354474225,0.313403240323287,0.302255583134229,"KAT2A/BRCA1/NUP62",3
"GO:0006164","purine nucleotide biosynthetic process","5/90","198/18805",0.0252525252525253,5.27637485970819,4.19490030825677,0.00262269089384895,0.313403240323287,0.302255583134229,"AK4/GUCY2C/NDUFS7/ADCY3/DGUOK",5
"GO:0009060","aerobic respiration","5/90","201/18805",0.0248756218905473,5.19762299613046,4.14906036984019,0.00279824321717221,0.313403240323287,0.302255583134229,"AK4/IDH2/NDUFS7/COX7A2L/DGUOK",5
"GO:1904044","response to aldosterone","2/90","19/18805",0.105263157894737,21.9941520467836,6.34906012636369,0.00367365859772976,0.327158632019719,0.315521699764536,"SLC12A3/RPL27",2
"GO:0042058","regulation of epidermal growth factor receptor signaling pathway","3/90","67/18805",0.0447761194029851,9.35572139303483,4.75128623877596,0.0040710976768319,0.327158632019719,0.315521699764536,"SHKBP1/NUP62/SOS1",3
"GO:0009190","cyclic nucleotide biosynthetic process","2/90","21/18805",0.0952380952380952,19.8994708994709,6.0092007652494,0.00448357588569129,0.327158632019719,0.315521699764536,"GUCY2C/ADCY3",2
"GO:1901293","nucleoside phosphate biosynthetic process","6/90","322/18805",0.0186335403726708,3.89337474120083,3.63159868485247,0.00449322203097142,0.327158632019719,0.315521699764536,"AK4/GUCY2C/PDK2/NDUFS7/ADCY3/DGUOK",6
"GO:0009165","nucleotide biosynthetic process","5/90","234/18805",0.0213675213675214,4.46462488129155,3.6982644593495,0.00533121261083741,0.327158632019719,0.315521699764536,"AK4/GUCY2C/NDUFS7/ADCY3/DGUOK",5
"GO:0023019","signal transduction involved in regulation of gene expression","2/90","23/18805",0.0869565217391304,18.1690821256039,5.7133593193343,0.00536821917481925,0.327158632019719,0.315521699764536,"IRF3/EPCAM",2
"GO:1901184","regulation of ERBB signaling pathway","3/90","74/18805",0.0405405405405405,8.47072072072072,4.46528660731616,0.00537821104935179,0.327158632019719,0.315521699764536,"SHKBP1/NUP62/SOS1",3
"GO:0051298","centrosome duplication","3/90","76/18805",0.0394736842105263,8.24780701754386,4.39043531216496,0.00579269303174169,0.327158632019719,0.315521699764536,"KAT2A/BRCA1/NUP62",3
"GO:0006119","oxidative phosphorylation","4/90","151/18805",0.0264900662251656,5.53495217071376,3.87995473233454,0.00598310109852228,0.327158632019719,0.315521699764536,"AK4/NDUFS7/COX7A2L/DGUOK",4
"GO:0034612","response to tumor necrosis factor","5/90","241/18805",0.020746887966805,4.3349469801752,3.61337583191907,0.00602702329046065,0.327158632019719,0.315521699764536,"ADAMTS7/KAT2A/BRCA1/MAP4K3/ZFP36L2",5
"GO:0045333","cellular respiration","5/90","245/18805",0.0204081632653061,4.26417233560091,3.56630593432373,0.00645217764591063,0.327158632019719,0.315521699764536,"AK4/IDH2/NDUFS7/COX7A2L/DGUOK",5
