"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045240","alpha-ketoacid dehydrogenase complex","2/96","19/19880",0.105263157894737,21.7982456140351,6.31798774420003,0.00374054574565966,0.439594850872611,0.439594850872611,"KAT2A/PDK2",2
"GO:1990204","oxidoreductase complex","4/96","153/19880",0.0261437908496732,5.41394335511983,3.81784049671988,0.00647959707620742,0.439594850872611,0.439594850872611,"KAT2A/PDK2/NDUFS7/COX7A2L",4
"GO:0030660","Golgi-associated vesicle membrane","2/96","57/19880",0.0350877192982456,7.26608187134503,3.30008126089765,0.0310124352635629,0.439594850872611,0.439594850872611,"TMED3/AFTPH",2
"GO:0005791","rough endoplasmic reticulum","2/96","58/19880",0.0344827586206897,7.14080459770115,3.26243126763431,0.0320208007578152,0.439594850872611,0.439594850872611,"RPL27/FKRP",2
"GO:0030120","vesicle coat","2/96","63/19880",0.0317460317460317,6.57407407407407,3.08673884614656,0.0372521258339283,0.439594850872611,0.439594850872611,"TMED3/AFTPH",2
"GO:0000931","gamma-tubulin ring complex","1/96","11/19880",0.0909090909090909,18.8257575757576,4.11938293326206,0.0518673027371959,0.439594850872611,0.439594850872611,"BRCA1",1
"GO:0045252","oxoglutarate dehydrogenase complex","1/96","11/19880",0.0909090909090909,18.8257575757576,4.11938293326206,0.0518673027371959,0.439594850872611,0.439594850872611,"KAT2A",1
"GO:0071014","post-mRNA release spliceosomal complex","1/96","11/19880",0.0909090909090909,18.8257575757576,4.11938293326206,0.0518673027371959,0.439594850872611,0.439594850872611,"XAB2",1
"GO:0005775","vacuolar lumen","3/96","178/19880",0.0168539325842697,3.49016853932584,2.32465986404097,0.0551274896259058,0.439594850872611,0.439594850872611,"HSPG2/PA2G4/LYZ",3
"GO:0030121","AP-1 adaptor complex","1/96","12/19880",0.0833333333333333,17.2569444444444,3.92399369293133,0.0564483455142472,0.439594850872611,0.439594850872611,"AFTPH",1
"GO:0072686","mitotic spindle","3/96","182/19880",0.0164835164835165,3.41346153846154,2.27845702366354,0.0581580795636513,0.439594850872611,0.439594850872611,"EPB41/KAT2A/NUP62",3
"GO:0030126","COPI vesicle coat","1/96","13/19880",0.0769230769230769,15.9294871794872,3.75082025106931,0.0610074837682552,0.439594850872611,0.439594850872611,"TMED3",1
"GO:0031965","nuclear membrane","4/96","312/19880",0.0128205128205128,2.65491452991453,2.05236914957187,0.0645256726785112,0.439594850872611,0.439594850872611,"NPIPA1/NUP62/ANXA4/INPP4A",4
"GO:0000800","lateral element","1/96","14/19880",0.0714285714285714,14.7916666666667,3.59584850205819,0.0655448211396874,0.439594850872611,0.439594850872611,"BRCA1",1
"GO:0000974","Prp19 complex","1/96","14/19880",0.0714285714285714,14.7916666666667,3.59584850205819,0.0655448211396874,0.439594850872611,0.439594850872611,"XAB2",1
"GO:0005652","nuclear lamina","1/96","14/19880",0.0714285714285714,14.7916666666667,3.59584850205819,0.0655448211396874,0.439594850872611,0.439594850872611,"LMNTD2",1
"GO:0140672","ATAC complex","1/96","14/19880",0.0714285714285714,14.7916666666667,3.59584850205819,0.0655448211396874,0.439594850872611,0.439594850872611,"KAT2A",1
"GO:0071203","WASH complex","1/96","15/19880",0.0666666666666667,13.8055555555556,3.45601485988513,0.070060460783833,0.439594850872611,0.439594850872611,"CAPZA1",1
"GO:0090571","RNA polymerase II transcription repressor complex","1/96","15/19880",0.0666666666666667,13.8055555555556,3.45601485988513,0.070060460783833,0.439594850872611,0.439594850872611,"MXD1",1
"GO:0035578","azurophil granule lumen","2/96","91/19880",0.021978021978022,4.55128205128205,2.36521034568589,0.071674390605973,0.439594850872611,0.439594850872611,"PA2G4/LYZ",2
"GO:0045171","intercellular bridge","2/96","92/19880",0.0217391304347826,4.5018115942029,2.34510110236201,0.0730438080439185,0.439594850872611,0.439594850872611,"EPB41/DUSP11",2
"GO:0001741","XY body","1/96","16/19880",0.0625,12.9427083333333,3.32893485032209,0.074554505373048,0.439594850872611,0.439594850872611,"BRCA1",1
"GO:0005798","Golgi-associated vesicle","2/96","95/19880",0.0210526315789474,4.35964912280702,2.28645958706697,0.0772024453597199,0.439594850872611,0.439594850872611,"TMED3/AFTPH",2
"GO:0005643","nuclear pore","2/96","96/19880",0.0208333333333333,4.31423611111111,2.26745063900449,0.078605083247279,0.439594850872611,0.439594850872611,"NPIPA1/NUP62",2
"GO:0042589","zymogen granule membrane","1/96","17/19880",0.0588235294117647,12.1813725490196,3.21272082889974,0.0790270570989937,0.439594850872611,0.439594850872611,"ANXA4",1
"GO:0045239","tricarboxylic acid cycle heteromeric enzyme complex","1/96","17/19880",0.0588235294117647,12.1813725490196,3.21272082889974,0.0790270570989937,0.439594850872611,0.439594850872611,"KAT2A",1
"GO:0030117","membrane coat","2/96","97/19880",0.0206185567010309,4.26975945017182,2.24869951887328,0.0800157512195798,0.439594850872611,0.439594850872611,"TMED3/AFTPH",2
"GO:0048475","coated membrane","2/96","97/19880",0.0206185567010309,4.26975945017182,2.24869951887328,0.0800157512195798,0.439594850872611,0.439594850872611,"TMED3/AFTPH",2
"GO:0000930","gamma-tubulin complex","1/96","18/19880",0.0555555555555556,11.5046296296296,3.10585617157104,0.0834782176748631,0.439594850872611,0.439594850872611,"BRCA1",1
"GO:0016010","dystrophin-associated glycoprotein complex","1/96","18/19880",0.0555555555555556,11.5046296296296,3.10585617157104,0.0834782176748631,0.439594850872611,0.439594850872611,"SNTG2",1
"GO:0030130","clathrin coat of trans-Golgi network vesicle","1/96","18/19880",0.0555555555555556,11.5046296296296,3.10585617157104,0.0834782176748631,0.439594850872611,0.439594850872611,"AFTPH",1
"GO:0030663","COPI-coated vesicle membrane","1/96","18/19880",0.0555555555555556,11.5046296296296,3.10585617157104,0.0834782176748631,0.439594850872611,0.439594850872611,"TMED3",1
"GO:0033276","transcription factor TFTC complex","1/96","18/19880",0.0555555555555556,11.5046296296296,3.10585617157104,0.0834782176748631,0.439594850872611,0.439594850872611,"KAT2A",1
"GO:0042588","zymogen granule","1/96","19/19880",0.0526315789473684,10.8991228070175,3.00710635568525,0.0879080883375966,0.439594850872611,0.439594850872611,"ANXA4",1
"GO:0005635","nuclear envelope","5/96","496/19880",0.0100806451612903,2.08753360215054,1.70858918820483,0.0922276753437885,0.439594850872611,0.439594850872611,"NPIPA1/NUP62/ATRAID/ANXA4/INPP4A",5
"GO:0012510","trans-Golgi network transport vesicle membrane","1/96","20/19880",0.05,10.3541666666667,2.91545478920299,0.0923167698500877,0.439594850872611,0.439594850872611,"AFTPH",1
"GO:0042575","DNA polymerase complex","1/96","20/19880",0.05,10.3541666666667,2.91545478920299,0.0923167698500877,0.439594850872611,0.439594850872611,"POLA2",1
"GO:0005828","kinetochore microtubule","1/96","21/19880",0.0476190476190476,9.86111111111111,2.83005563637655,0.0967043625033805,0.439594850872611,0.439594850872611,"ZWILCH",1
"GO:0032426","stereocilium tip","1/96","21/19880",0.0476190476190476,9.86111111111111,2.83005563637655,0.0967043625033805,0.439594850872611,0.439594850872611,"CEACAM16",1
"GO:0030863","cortical cytoskeleton","2/96","109/19880",0.018348623853211,3.79969418960245,2.04166911254869,0.0975315163755063,0.439594850872611,0.439594850872611,"EPB41/CAPZA1",2
"GO:0098803","respiratory chain complex","2/96","109/19880",0.018348623853211,3.79969418960245,2.04166911254869,0.0975315163755063,0.439594850872611,0.439594850872611,"NDUFS7/COX7A2L",2
