"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0031965","nuclear membrane","12/305","312/19880",0.0384615384615385,2.50693568726356,3.34884538124885,0.00332736158676546,0.641260261431208,0.626332137936352,"ZMPSTE24/IL15RA/NOC4L/PSEN1/SMAD3/NPIPA1/CTDNEP1/NUP62/TRAPPC2B/ANXA4/RETSAT/INPP4A",12
"GO:0030863","cortical cytoskeleton","6/305","109/19880",0.055045871559633,3.58790795608362,3.38176992746743,0.00672262574594222,0.641260261431208,0.626332137936352,"EPB41/CAPZA1/CAPN2/SPTBN2/ACTN1/MISP",6
"GO:1990204","oxidoreductase complex","7/305","153/19880",0.0457516339869281,2.98210650380371,3.07212215886822,0.00945958197355792,0.641260261431208,0.626332137936352,"P4HA1/CAT/NDUFAB1/KAT2A/PDK2/NDUFS7/COX7A2L",7
"GO:0005640","nuclear outer membrane","3/305","31/19880",0.0967741935483871,6.30777366472766,3.69164751829975,0.0117007131166718,0.641260261431208,0.626332137936352,"PSEN1/TRAPPC2B/RETSAT",3
"GO:0071014","post-mRNA release spliceosomal complex","2/305","11/19880",0.181818181818182,11.8509687034277,4.49338001872993,0.0117761505681824,0.641260261431208,0.626332137936352,"XAB2/GCFC2",2
"GO:0005791","rough endoplasmic reticulum","4/305","58/19880",0.0689655172413793,4.4951950254381,3.32742270421412,0.0120404796947609,0.641260261431208,0.626332137936352,"LIN28A/PSEN1/RPL27/FKRP",4
"GO:0045171","intercellular bridge","5/305","92/19880",0.0543478260869565,3.5424091233072,3.05094727403187,0.0136794196200303,0.641260261431208,0.626332137936352,"EPB41/KIF20B/GPX2/TUBB8B/DUSP11",5
"GO:1990071","TRAPPII protein complex","2/305","12/19880",0.166666666666667,10.8633879781421,4.26614846406846,0.0139894023158919,0.641260261431208,0.626332137936352,"TRAPPC4/TRAPPC2B",2
"GO:1990072","TRAPPIII protein complex","2/305","12/19880",0.166666666666667,10.8633879781421,4.26614846406846,0.0139894023158919,0.641260261431208,0.626332137936352,"TRAPPC4/TRAPPC2B",2
"GO:0030496","midbody","8/305","209/19880",0.0382775119617225,2.49494077966899,2.71194085647125,0.0156590943889451,0.641260261431208,0.626332137936352,"PKN2/KIF20B/DDX11/ZFYVE26/USP8/SEPTIN12/NUP62/MITD1",8
"GO:0000800","lateral element","2/305","14/19880",0.142857142857143,9.31147540983607,3.88314160211701,0.0189035231750253,0.641260261431208,0.626332137936352,"BRCA2/BRCA1",2
"GO:0032156","septin cytoskeleton","2/305","15/19880",0.133333333333333,8.69071038251366,3.71932477442827,0.0215934610716149,0.641260261431208,0.626332137936352,"MAPK6/SEPTIN12",2
"GO:0072686","mitotic spindle","7/305","182/19880",0.0384615384615385,2.50693568726356,2.54926889277488,0.0225262026981316,0.641260261431208,0.626332137936352,"EPB41/KIF20B/GPX2/KAT2A/TUBB8B/MISP/NUP62",7
"GO:0001741","XY body","2/305","16/19880",0.125,8.14754098360656,3.57009352577002,0.0244315772019097,0.641260261431208,0.626332137936352,"BRCA1/DNMT3A",2
"GO:0030008","TRAPP complex","2/305","17/19880",0.117647058823529,7.66827386692382,3.4333001193413,0.0274127231073841,0.641260261431208,0.626332137936352,"TRAPPC4/TRAPPC2B",2
"GO:0042589","zymogen granule membrane","2/305","17/19880",0.117647058823529,7.66827386692382,3.4333001193413,0.0274127231073841,0.641260261431208,0.626332137936352,"DMBT1/ANXA4",2
"GO:0005938","cell cortex","10/305","325/19880",0.0307692307692308,2.00554854981084,2.2814560950964,0.0290691572981118,0.641260261431208,0.626332137936352,"EPB41/CAPZA1/CAPN2/ILK/SPTBN2/ACTN1/PSEN1/AKT1/SEPTIN12/MISP",10
"GO:0031143","pseudopodium","2/305","18/19880",0.111111111111111,7.24225865209472,3.30721801462412,0.0305318725198858,0.641260261431208,0.626332137936352,"CAPN2/ACTN1",2
"GO:0042588","zymogen granule","2/305","19/19880",0.105263157894737,6.86108714408973,3.19044105015651,0.0337841188444197,0.641260261431208,0.626332137936352,"DMBT1/ANXA4",2
"GO:0045240","alpha-ketoacid dehydrogenase complex","2/305","19/19880",0.105263157894737,6.86108714408973,3.19044105015651,0.0337841188444197,0.641260261431208,0.626332137936352,"KAT2A/PDK2",2
"GO:0030864","cortical actin cytoskeleton","4/305","80/19880",0.05,3.25901639344262,2.52713290205674,0.0346369393702642,0.641260261431208,0.626332137936352,"CAPN2/SPTBN2/ACTN1/MISP",4
"GO:0000152","nuclear ubiquitin ligase complex","3/305","47/19880",0.0638297872340425,4.16044645971399,2.70769324588572,0.0353134315231429,0.641260261431208,0.626332137936352,"BRCA2/BRCA1/PCGF1",3
"GO:0000794","condensed nuclear chromosome","4/305","81/19880",0.0493827160493827,3.21878162315321,2.49765093819501,0.0360124615892218,0.641260261431208,0.626332137936352,"CHEK1/BRCA2/BRCA1/NCAPH",4
"GO:0005819","spindle","12/305","435/19880",0.0275862068965517,1.79807801017524,2.100788350941,0.0369957843133389,0.641260261431208,0.626332137936352,"EPB41/KIF20B/DDX11/GPX2/AKT1/ZWILCH/SEPTIN12/KAT2A/TUBB8B/CFAP53/MISP/NUP62",12
"GO:0005881","cytoplasmic microtubule","5/305","122/19880",0.040983606557377,2.67132491265789,2.31134945995155,0.0400203378492427,0.665938421811399,0.650435806728745,"TOGARAM1/CFAP20/CFAP53/MISP/CYP2A6",5
"GO:0005635","nuclear envelope","13/305","496/19880",0.0262096774193548,1.70835536753041,1.99419043079323,0.0433718324043156,0.666015902465428,0.650511483683338,"ZMPSTE24/IL15RA/NOC4L/PSEN1/SMAD3/NPIPA1/CTDNEP1/NUP62/TRAPPC2B/ATRAID/ANXA4/RETSAT/INPP4A",13
"GO:0043601","nuclear replisome","2/305","22/19880",0.0909090909090909,5.92548435171386,2.8852857580469,0.0442921169151798,0.666015902465428,0.650511483683338,"RPA2/POLA2",2
"GO:0031968","organelle outer membrane","8/305","257/19880",0.0311284046692607,2.02895962237673,2.07242343073902,0.0453461848920685,0.666015902465428,0.650511483683338,"PGAM5/PSEN1/UBB/RHOT1/TOMM40/TRAPPC2B/RPS27A/RETSAT",8
"GO:0019867","outer membrane","8/305","259/19880",0.0308880308880309,2.0132919805051,2.04889744013752,0.0470725352695956,0.666015902465428,0.650511483683338,"PGAM5/PSEN1/UBB/RHOT1/TOMM40/TRAPPC2B/RPS27A/RETSAT",8
"GO:1990391","DNA repair complex","2/305","23/19880",0.0869565217391304,5.66785459729152,2.79589411960014,0.0480299929662568,0.666015902465428,0.650511483683338,"BRCA2/BRCA1",2
