"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006163","purine nucleotide metabolic process","19/251","448/18805",0.0424107142857143,3.17742423164485,5.42530815068353,9.9623134489778e-06,0.0322480086343411,0.030128133198856,"KCNAB2/AK4/PGAM1/GUCY2C/PSEN1/EFL1/IDH2/NDUFAB1/ADCY7/APRT/VPS9D1/STAT3/NDUFS7/PDE4A/PDE4C/FKRP/ADCY3/MDH1/DGUOK",19
"GO:0001657","ureteric bud development","8/251","100/18805",0.08,5.99362549800797,5.82344956423851,5.82240709872933e-05,0.0444495991812836,0.0415276322936533,"PBX1/ILK/CAT/SMAD3/SOX8/LHX1/NOG/EPCAM",8
"GO:0072163","mesonephric epithelium development","8/251","101/18805",0.0792079207920792,5.93428267129502,5.78309958920402,6.25134767458592e-05,0.0444495991812836,0.0415276322936533,"PBX1/ILK/CAT/SMAD3/SOX8/LHX1/NOG/EPCAM",8
"GO:0072164","mesonephric tubule development","8/251","101/18805",0.0792079207920792,5.93428267129502,5.78309958920402,6.25134767458592e-05,0.0444495991812836,0.0415276322936533,"PBX1/ILK/CAT/SMAD3/SOX8/LHX1/NOG/EPCAM",8
"GO:0009150","purine ribonucleotide metabolic process","15/251","350/18805",0.0428571428571429,3.21087080250427,4.85605467152139,7.74138879840718e-05,0.0444495991812836,0.0415276322936533,"AK4/PGAM1/GUCY2C/PSEN1/EFL1/NDUFAB1/ADCY7/APRT/VPS9D1/STAT3/NDUFS7/PDE4A/PDE4C/FKRP/ADCY3",15
"GO:0001823","mesonephros development","8/251","105/18805",0.0761904761904762,5.70821476000759,5.6269533752631,8.23903599282365e-05,0.0444495991812836,0.0415276322936533,"PBX1/ILK/CAT/SMAD3/SOX8/LHX1/NOG/EPCAM",8
"GO:1905332","positive regulation of morphogenesis of an epithelium","5/251","36/18805",0.138888888888889,10.4055998229305,6.56992461086602,0.000109436728441321,0.0506066699949366,0.0472799580168294,"MMRN2/WNT5B/SOX8/LHX1/NOG",5
"GO:0009259","ribonucleotide metabolic process","15/251","371/18805",0.0404312668463612,3.02912339858893,4.59122765830829,0.000147357878483823,0.053494274561542,0.0499777411883356,"AK4/PGAM1/GUCY2C/PSEN1/EFL1/NDUFAB1/ADCY7/APRT/VPS9D1/STAT3/NDUFS7/PDE4A/PDE4C/FKRP/ADCY3",15
"GO:0052652","cyclic purine nucleotide metabolic process","5/251","40/18805",0.125,9.36503984063745,6.15980453067751,0.000182890379036428,0.053494274561542,0.0499777411883356,"GUCY2C/ADCY7/PDE4A/PDE4C/ADCY3",5
"GO:0019693","ribose phosphate metabolic process","15/251","379/18805",0.0395778364116095,2.96518411840764,4.49521556820437,0.000185797106377327,0.053494274561542,0.0499777411883356,"AK4/PGAM1/GUCY2C/PSEN1/EFL1/NDUFAB1/ADCY7/APRT/VPS9D1/STAT3/NDUFS7/PDE4A/PDE4C/FKRP/ADCY3",15
"GO:0010001","glial cell differentiation","12/251","259/18805",0.0463320463320463,3.47121167838299,4.65776858999332,0.000197513110555464,0.053494274561542,0.0499777411883356,"POU3F1/ROR1/GPR37L1/ILK/PSEN1/AKT1/SOX8/STAT3/NOG/LGI4/FKRP/SOS1",12
"GO:0009187","cyclic nucleotide metabolic process","5/251","41/18805",0.121951219512195,9.13662423476824,6.06619940311029,0.000206043032356216,0.053494274561542,0.0499777411883356,"GUCY2C/ADCY7/PDE4A/PDE4C/ADCY3",5
"GO:0046058","cAMP metabolic process","4/251","23/18805",0.173913043478261,13.0296206478434,6.71410514139204,0.000224715922533403,0.053494274561542,0.0499777411883356,"ADCY7/PDE4A/PDE4C/ADCY3",4
"GO:0014044","Schwann cell development","5/251","42/18805",0.119047619047619,8.91908556251186,5.97574073973466,0.000231362324331661,0.053494274561542,0.0499777411883356,"POU3F1/ILK/AKT1/LGI4/SOS1",5
"GO:0035264","multicellular organism growth","9/251","160/18805",0.05625,4.21426792828685,4.74902087186594,0.000305272787432223,0.0658778675278738,0.0615472784766862,"ZMPSTE24/ADRB1/SPTBN2/TTC8/LGMN/KAT2A/STAT5B/STAT3/SOS1",9
"GO:0072697","protein localization to cell cortex","3/251","12/18805",0.25,18.7300796812749,7.14572764627309,0.000472850596214473,0.0915378560988878,0.0855204658543827,"EPB41/ILK/MISP",3
"GO:0014037","Schwann cell differentiation","5/251","49/18805",0.102040816326531,7.64493048215302,5.41703417725598,0.000480736346518719,0.0915378560988878,0.0855204658543827,"POU3F1/ILK/AKT1/LGI4/SOS1",5
"GO:0022011","myelination in peripheral nervous system","4/251","29/18805",0.137931034482759,10.333837065531,5.85060640073364,0.000566029805255496,0.0964336041901074,0.0900943839611657,"POU3F1/ILK/AKT1/LGI4",4
"GO:0032292","peripheral nervous system axon ensheathment","4/251","29/18805",0.137931034482759,10.333837065531,5.85060640073364,0.000566029805255496,0.0964336041901074,0.0900943839611657,"POU3F1/ILK/AKT1/LGI4",4
"GO:0045444","fat cell differentiation","11/251","252/18805",0.0436507936507936,3.27033137292101,4.2201282997634,0.000598191632452458,0.0968173157124304,0.0904528715808375,"ADRB1/WNT5B/HMGA2/TTC8/AKT1/SMAD3/SOX8/AXIN2/FFAR2/ASXL2/ZFP36L2",11
"GO:0033688","regulation of osteoblast proliferation","4/251","31/18805",0.129032258064516,9.66713790001285,5.61721895340356,0.000734352897616979,0.113195253789817,0.105754179190656,"SMAD3/SOX8/AXIN2/ATRAID",4
"GO:0042063","gliogenesis","13/251","348/18805",0.0373563218390805,2.79874753858131,3.93933109706467,0.000847834731463777,0.119985393331802,0.112097957836941,"POU3F1/ROR1/GPR37L1/ILK/PSEN1/AKT1/SOX8/BMERB1/STAT3/NOG/LGI4/FKRP/SOS1",13
"GO:0061053","somite development","6/251","83/18805",0.072289156626506,5.41592665482648,4.68951558029107,0.000852537549160165,0.119985393331802,0.112097957836941,"PSEN1/SMAD3/LHX1/KAT2A/NOG/AXIN2",6
"GO:0033689","negative regulation of osteoblast proliferation","3/251","15/18805",0.2,14.9840637450199,6.30171619501203,0.000949383674987182,0.128048123163896,0.119630670975359,"SMAD3/AXIN2/ATRAID",3
"GO:0001701","in utero embryonic development","14/251","403/18805",0.0347394540942928,2.60269097308038,3.78279674435566,0.00109075318791766,0.138866212750781,0.129737615801829,"CAPN2/CHEK1/PTPRR/BRCA2/DNAAF2/FUT8/AKT1/SMAD3/SOX8/KAT2A/NOG/UNK/XAB2/FKRP",14
"GO:0072073","kidney epithelium development","8/251","155/18805",0.0516129032258065,3.86685516000514,4.16845760451243,0.00114967849349136,0.138866212750781,0.129737615801829,"PBX1/ILK/CAT/SMAD3/SOX8/LHX1/NOG/EPCAM",8
"GO:0007422","peripheral nervous system development","6/251","88/18805",0.0681818181818182,5.10820354943861,4.49281333614615,0.0011582909311928,0.138866212750781,0.129737615801829,"POU3F1/ILK/AKT1/SOX8/LGI4/SOS1",6
"GO:0009152","purine ribonucleotide biosynthetic process","8/251","157/18805",0.0509554140127389,3.8175958586038,4.12340128658723,0.00124823337323689,0.1421178464827,0.132775498087833,"AK4/GUCY2C/NDUFAB1/ADCY7/APRT/VPS9D1/NDUFS7/ADCY3",8
"GO:0033687","osteoblast proliferation","4/251","36/18805",0.111111111111111,8.3244798583444,5.11623728300788,0.00130485733187669,0.1421178464827,0.132775498087833,"SMAD3/SOX8/AXIN2/ATRAID",4
"GO:0001658","branching involved in ureteric bud morphogenesis","5/251","61/18805",0.0819672131147541,6.14100973156554,4.67762510310379,0.00131740240805481,0.1421178464827,0.132775498087833,"PBX1/ILK/SOX8/LHX1/NOG",5
"GO:0048708","astrocyte differentiation","6/251","91/18805",0.0659340659340659,4.93980123462195,4.38182371424137,0.00137828445271728,0.1421178464827,0.132775498087833,"ROR1/GPR37L1/PSEN1/SOX8/STAT3/NOG",6
"GO:0006164","purine nucleotide biosynthetic process","9/251","198/18805",0.0454545454545455,3.40546903295907,3.95765007620868,0.00140493391641842,0.1421178464827,0.132775498087833,"AK4/GUCY2C/NDUFAB1/ADCY7/APRT/VPS9D1/NDUFS7/ADCY3/DGUOK",9
"GO:0090190","positive regulation of branching involved in ureteric bud morphogenesis","3/251","18/18805",0.166666666666667,12.4867197875166,5.67083181935368,0.00165300692144968,0.161328104671475,0.150722938627757,"SOX8/LHX1/NOG",3
"GO:0001756","somitogenesis","5/251","65/18805",0.0769230769230769,5.76310144039228,4.47409211922515,0.00175191352860485,0.161328104671475,0.150722938627757,"PSEN1/SMAD3/LHX1/KAT2A/AXIN2",5
"GO:0040014","regulation of multicellular organism growth","5/251","65/18805",0.0769230769230769,5.76310144039228,4.47409211922515,0.00175191352860485,0.161328104671475,0.150722938627757,"ZMPSTE24/ADRB1/LGMN/STAT5B/STAT3",5
"GO:1905330","regulation of morphogenesis of an epithelium","5/251","66/18805",0.0757575757575758,5.67578172159846,4.4258449668666,0.00187520711488481,0.161328104671475,0.150722938627757,"MMRN2/WNT5B/SOX8/LHX1/NOG",5
"GO:0061448","connective tissue development","11/251","291/18805",0.0378006872852234,2.83203953943675,3.66331625578158,0.00190904123066691,0.161328104671475,0.150722938627757,"ZMPSTE24/WNT5B/HMGA2/SMAD3/ADAMTS7/SOX8/UBB/KAT2A/NOG/AXIN2/FKRP",11
"GO:0021692","cerebellar Purkinje cell layer morphogenesis","3/251","19/18805",0.157894736842105,11.8295240092263,5.49303309756979,0.0019437121044756,0.161328104671475,0.150722938627757,"SPTBN2/LHX1/COQ8B",3
"GO:1905906","regulation of amyloid fibril formation","3/251","19/18805",0.157894736842105,11.8295240092263,5.49303309756979,0.0019437121044756,0.161328104671475,0.150722938627757,"HSPG2/PSEN1/USP8",3
"GO:0060993","kidney morphogenesis","6/251","99/18805",0.0606060606060606,4.54062537727876,4.10818805961516,0.00212146091367308,0.169008708943724,0.157898645853152,"ZMPSTE24/PBX1/ILK/SOX8/LHX1/NOG",6
"GO:0060675","ureteric bud morphogenesis","5/251","68/18805",0.0735294117647059,5.50884696508085,4.33224619526722,0.00214067255690228,0.169008708943724,0.157898645853152,"PBX1/ILK/SOX8/LHX1/NOG",5
"GO:0021782","glial cell development","7/251","135/18805",0.0518518518518519,3.88475726722739,3.91243564731355,0.00225999786340075,0.16935643556832,0.15822351410103,"POU3F1/ROR1/ILK/PSEN1/AKT1/LGI4/SOS1",7
"GO:0072171","mesonephric tubule morphogenesis","5/251","69/18805",0.072463768115942,5.42900860326809,4.28682580438067,0.00228321292423708,0.16935643556832,0.15822351410103,"PBX1/ILK/SOX8/LHX1/NOG",5
